,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap
2021-05-24,126.0,127.94,125.94,127.1,63086979,442101,127.269833,247.95,251.16,247.51,250.78,21411368,239776,250.334805,3215.5,3257.95,3210.4993,3244.99,2422828,123769,3243.682138,581.63,614.48,573.65,606.44,34570666,728785,599.532123,2314.89,2365.55,2311.955,2361.04,1591610,67874,2353.785423
2021-05-25,127.75,128.32,126.32,126.9,72015212,462911,127.073921,251.65,252.75,250.82,251.72,17705738,212082,251.484302,3266.0,3279.82,3213.76,3259.05,3261441,158874,3248.975924,607.31,613.99,595.71,604.69,28005975,620964,602.994592,2372.62,2384.0,2355.0,2362.87,1121983,60521,2365.000027
2021-05-26,126.89,127.39,126.42,126.85,56567152,415282,126.865112,251.3,252.94,250.75,251.49,17771600,195777,251.360891,3273.96,3295.73,3258.51,3265.16,2383991,138710,3273.07214,607.83,626.17,601.5,619.13,28640592,650727,616.945208,2366.52,2388.99,2366.4625,2380.31,1078598,53471,2380.052959
2021-05-27,126.46,127.64,125.08,125.28,94623972,545569,126.125286,251.18,251.48,249.25,249.31,24476059,223090,249.930226,3255.81,3260.355,3230.04,3230.11,2561162,137882,3243.532788,620.17,631.13,616.21,630.85,26413339,592404,623.328523,2389.05,2389.05,2356.26,2362.68,1761207,64795,2369.692343
2021-05-28,125.55,125.8,124.55,124.61,71308609,527856,125.064316,251.32,252.08,249.56,249.68,18273921,190171,250.655594,3242.0,3247.99,3219.7,3223.07,2331525,127455,3233.393893,628.5,635.59,622.38,625.22,22736938,541700,628.798132,2374.42,2376.07,2352.85,2356.85,1074540,53804,2364.768332
2021-06-01,125.15,125.35,123.94,124.28,68136772,501108,124.592356,251.25,251.29,246.96,247.4,23212735,266676,248.59197,3242.65,3250.98,3209.06,3218.65,2430055,125697,3225.229464,627.66,633.8,620.55,623.9,18084990,445658,626.333161,2374.44,2385.71,2354.28,2381.18,1167901,62603,2374.624827
2021-06-02,124.19,125.24,124.05,125.06,59278133,461406,124.76861,248.09,249.27,245.84,247.3,19406741,231543,247.648383,3222.0,3235.0,3208.0,3233.99,2014524,122805,3223.851081,620.33,623.36,599.14,605.12,23302828,681174,607.540467,2389.15,2393.64,2352.355,2370.59,1058146,65066,2370.834251
2021-06-03,124.66,124.85,123.13,123.54,76227069,562239,123.771424,245.18,246.34,243.0,245.71,25707611,254087,245.070681,3204.23,3214.435,3184.03,3187.01,2398193,152143,3195.971307,601.71,604.55,571.22,572.84,30109193,880515,588.348872,2345.73,2357.015,2329.52,2347.58,934796,62991,2343.700359
2021-06-04,124.01,126.16,123.85,125.89,75167991,467755,125.367963,247.88,251.65,247.51,250.79,25280738,246739,250.214451,3212.0,3221.0,3198.81,3206.22,2249795,123005,3209.509837,580.0,600.61,577.2,599.05,24091196,564362,593.686594,2369.27,2399.03,2362.41,2393.57,1222911,69847,2389.537677
2021-06-07,126.2,126.32,124.8321,125.9,71057300,504252,125.369057,249.95,254.09,249.81,253.81,23077887,239400,252.662218,3196.68,3208.0,3172.2,3198.01,2218076,140752,3193.570143,591.6,610.0,582.88,605.13,22543817,605297,592.903969,2385.38,2404.5099,2381.0,2402.3,1206009,65803,2394.678775
2021-06-08,126.6,128.46,126.2101,126.74,74402276,532070,127.074198,255.25,256.01,252.51,252.57,22454998,239693,253.568635,3222.61,3279.5321,3218.01,3264.11,3416730,167031,3255.346461,622.89,623.09,595.5,603.59,26070618,584211,606.564722,2412.01,2419.5202,2394.78,2398.44,1211993,66308,2405.046924
2021-06-09,127.25,127.75,126.52,127.13,56886063,382624,127.073349,254.01,255.53,253.21,253.59,17937139,210568,254.211167,3273.47,3297.58,3270.7,3281.15,2455531,137741,3285.924634,602.37,611.79,597.6301,598.78,16584567,384583,603.112389,2411.43,2412.88,2396.9,2407.94,897052,52423,2406.499984
2021-06-10,127.0,128.19,125.94,126.11,71040501,497363,126.661177,254.0,257.46,253.67,257.24,24486573,263375,256.427341,3281.15,3351.0,3281.15,3349.65,3469053,169358,3327.387349,604.0,616.59,600.5,610.12,23901630,506944,610.590047,2406.92,2436.0,2403.78,2435.13,1289302,68092,2427.213024
2021-06-11,126.47,127.44,126.1,127.35,53307211,352483,127.025024,258.0,258.4868,256.61,257.89,18923295,219239,257.59612,3349.61,3366.58,3333.45,3346.83,2811792,148510,3347.494548,610.12,612.56,601.52,609.89,16187148,378939,607.454767,2440.0,2441.72,2418.96,2430.2,1094635,59978,2428.532356
2021-06-14,127.75,130.54,127.07,130.48,96802684,562870,129.631943,257.9,259.95,256.8,259.89,19060877,197382,258.720651,3346.49,3385.0,3335.5,3383.87,2565986,117262,3370.321097,612.23,625.49,609.18,617.69,20414295,460592,617.967431,2432.26,2448.92,2418.0,2448.91,1102094,61302,2434.642463
2021-06-15,130.0,130.6,129.39,129.64,62698162,415855,129.835774,259.82,259.99,257.68,258.36,18021659,209206,258.682984,3383.87,3396.9866,3363.1101,3383.13,2424699,117897,3378.948843,616.74,616.79,598.23,599.36,17754263,438380,605.634884,2449.0,2455.51,2421.12,2428.39,1077204,60254,2433.376084
2021-06-16,130.4,130.89,128.461,130.15,91600145,616596,130.000332,259.39,260.58,254.42,257.38,27122839,307208,257.815826,3392.0,3426.35,3360.53,3415.25,4191951,188129,3402.162314,597.45,608.5,593.5,604.87,22114162,475920,601.111705,2431.44,2437.72,2389.4,2415.45,1318353,73863,2417.309352
2021-06-17,129.86,132.55,129.65,131.79,96265004,647799,131.563907,256.05,261.75,256.01,260.9,27390625,302026,260.036861,3401.0,3497.2,3401.0,3489.24,5113772,221160,3462.824085,601.55,621.47,601.34,616.6,22650108,502641,614.835473,2410.0,2450.45,2410.0,2434.87,1282396,75475,2435.436878
2021-06-18,130.86,131.51,130.24,130.46,108503640,553509,130.786636,259.72,262.3,258.75,259.43,37318151,314386,260.157126,3479.99,3507.0,3473.71,3486.9,5237686,200973,3490.769171,613.52,628.35,611.8,623.31,24568178,500910,620.446866,2427.34,2432.06,2400.3,2402.22,2308681,77889,2411.445566
2021-06-21,130.3,132.41,129.21,132.3,79390590,504524,131.497547,259.97,263.52,257.92,262.63,26587782,296797,261.938563,3476.42,3482.0,3434.0,3453.96,3267736,164580,3459.714322,624.12,631.39,608.88,620.83,24785127,490051,620.894102,2410.01,2440.0,2397.97,2436.25,1366495,62940,2429.609121
2021-06-22,132.1,134.08,131.62,133.98,74593393,479623,133.093708,262.72,265.79,262.4,265.51,24604179,252561,264.794232,3458.06,3523.7525,3456.09,3505.44,3337410,163175,3500.134909,618.74,628.5693,615.5,623.71,19144067,376082,622.988907,2435.0,2448.0,2421.28,2446.61,1114043,64491,2437.443329
2021-06-23,133.75,134.32,133.23,133.7,60049743,423330,133.786992,265.5,266.83,264.43,265.275,19440568,235349,265.342439,3505.0,3521.0,3483.2,3503.82,2806856,138096,3501.71267,632.0,657.204,630.04,656.57,31076713,675347,650.419425,2441.87,2461.91,2436.69,2442.54,953897,55220,2445.525733
2021-06-24,134.41,134.64,132.93,133.41,68673624,442357,133.766358,266.0,267.85,265.47,266.69,21406984,234943,266.77132,3507.64,3524.8599,3430.85,3449.08,3827203,201757,3472.510434,675.21,697.62,667.61,679.82,45964276,979036,684.478434,2454.0,2461.1107,2446.0,2450.0,1065009,50428,2451.6031
2021-06-25,133.44,133.89,132.81,133.11,70599990,357313,133.236623,266.29,267.25,264.76,265.02,25507919,213688,265.351291,3464.0,3464.82,3394.18,3401.46,3932819,187446,3409.135132,689.58,693.81,668.7,671.87,32469263,606254,678.7906,2440.0,2452.66,2431.305,2450.17,1722082,55829,2445.64466
2021-06-28,133.44,135.245,133.35,134.78,62023484,453630,134.807041,266.02,268.9,265.91,268.72,19554516,238588,268.128985,3416.0,3448.0,3413.5098,3443.89,2240757,123627,3434.259752,671.64,694.6999,670.32,688.72,21619848,476199,686.515999,2452.95,2455.695,2428.1101,2450.72,1425002,73956,2443.812799
2021-06-29,134.87,136.49,134.35,136.33,64550905,442162,135.943833,268.72,271.65,267.98,271.4,19915091,238134,270.480622,3438.82,3456.03,3423.03,3448.14,2097271,107879,3443.143411,685.12,687.5099,675.89,680.76,17384914,392477,680.659149,2454.01,2460.415,2433.815,2445.45,1154682,50654,2445.512291
2021-06-30,136.14,137.41,135.87,136.96,63343601,418569,136.818806,270.56,271.3598,269.6043,270.9,21611853,232120,270.671944,3441.06,3471.6019,3435.0,3440.16,2400857,112608,3452.974956,680.0,692.81,678.14,679.7,18899374,424103,685.011178,2439.89,2445.14,2427.09,2441.79,1221407,57633,2437.831718
2021-07-01,136.51,137.33,135.76,137.27,52355408,387069,136.670645,269.61,271.84,269.6,271.6,16679525,196180,270.793557,3434.61,3457.0,3409.4206,3432.97,2033918,112428,3431.426542,683.8,687.99,672.8,677.92,18608916,400840,679.129703,2434.5,2451.74,2430.63,2448.89,903805,52644,2443.757697
2021-07-02,137.91,140.0,137.745,139.96,78817014,520290,139.197833,272.63,278.0,272.5,277.65,26439306,283217,276.384848,3451.47,3511.72,3436.92,3510.98,3175223,149155,3481.033232,678.98,700.0,673.26,678.9,27114027,557863,683.739232,2463.0,2508.08,2461.19,2505.15,1298871,69025,2492.543639
2021-07-06,140.09,143.15,140.07,142.02,108075306,732900,141.741907,278.0,279.3698,274.3,277.66,31534574,365253,277.458689,3530.0,3685.48,3529.0,3675.74,6760917,370529,3633.74707,681.75,684.0,651.4002,659.58,23280113,608898,661.655815,2512.59,2528.56,2491.6501,2523.8,1319600,77726,2514.954174
2021-07-07,143.5,144.89,142.66,144.57,104824172,732024,144.018226,279.48,280.6945,277.15,279.93,23194334,298179,279.652234,3717.29,3734.2,3678.91,3696.58,5323498,268875,3705.744769,664.41,665.7,638.32,644.65,18779588,434177,647.737467,2540.78,2545.68,2523.06,2529.48,1199299,64473,2531.567588
2021-07-08,141.6,144.06,140.665,143.24,105564924,770833,142.552249,276.75,278.73,274.87,277.42,24532465,331767,277.155642,3643.56,3759.9855,3621.12,3731.41,5171555,263665,3700.154501,628.0,654.43,620.46,652.81,22754315,474249,640.591604,2480.52,2511.91,2480.44,2500.88,1186955,75589,2497.004616
2021-07-09,142.76,145.65,142.6522,145.11,99690025,634479,144.783786,275.52,278.05,275.32,277.94,23847869,263342,277.064482,3722.52,3748.0,3693.3968,3719.34,3740680,185207,3721.569134,653.28,658.91,644.69,656.95,18124930,365107,653.642953,2500.5,2514.69,2491.025,2510.37,927404,51396,2506.798753
2021-07-12,146.17,146.32,144.0,144.5,76256145,516166,144.786799,279.17,279.77,276.58,277.32,18913208,211985,277.517678,3744.24,3757.2899,3696.7929,3718.55,2570433,141400,3719.248312,662.36,687.24,662.161,685.7,25921423,541463,680.189536,2523.56,2541.3888,2512.215,2539.51,882394,54016,2530.678943
2021-07-13,144.0,147.46,143.63,145.64,102196514,694714,146.04823,277.67,282.8477,277.39,280.98,25996039,303918,281.017116,3702.1,3773.0782,3671.32,3677.36,3835425,190075,3722.775264,686.49,693.28,666.2958,668.54,20944825,436541,677.45453,2539.01,2561.15,2533.49,2546.83,954944,58048,2548.533427
2021-07-14,148.0,149.57,147.68,149.15,126807879,795718,148.821011,282.29,283.66,280.55,282.51,23012415,266782,282.629802,3708.85,3717.66,3660.8266,3681.68,3297376,156044,3693.415255,670.9,678.6099,652.84,653.38,21618015,431858,665.671521,2559.16,2586.5266,2558.2892,2564.74,1181412,65486,2570.120195
2021-07-15,149.17,150.0,147.09,148.48,106632325,696568,148.44226,281.94,282.51,279.83,281.03,22563898,294879,281.007134,3694.2,3695.4,3620.92,3631.2,3176969,179806,3645.995253,658.37,666.14,637.88,650.6,20188731,431049,652.092656,2572.98,2574.0,2530.6,2540.1,1204085,67865,2543.174655
2021-07-16,148.53,149.76,145.88,146.39,94785141,611771,147.634452,282.28,284.1,279.46,280.75,26124971,282357,281.686345,3633.31,3646.0599,3570.455,3573.63,4035532,185723,3590.834453,653.4,656.6999,642.2,644.22,16349545,333893,646.838409,2544.09,2556.23,2523.07,2539.4,1018498,54606,2537.049384
2021-07-19,143.78,144.07,141.67,142.45,120875926,933882,142.614243,279.11,280.37,274.45,277.01,32703227,401608,277.026734,3532.58,3550.21,3499.16,3549.59,3764914,205547,3529.572509,629.73,647.1999,621.29,646.22,21237473,480299,636.182512,2522.0,2524.1,2470.1,2491.56,1389086,91725,2489.813468
2021-07-20,143.51,147.0997,142.96,146.15,96701324,611145,145.57763,278.07,280.97,276.26,279.32,26109720,265070,279.073685,3567.32,3592.0,3518.0,3573.19,3243051,160701,3564.013879,652.16,662.3916,640.501,660.5,15455447,339782,650.708928,2510.55,2540.8636,2487.01,2524.19,1307326,62577,2522.857374
2021-07-21,145.51,146.13,144.63,145.4,75235818,471141,145.370768,278.97,281.52,277.29,281.4,24473315,253342,280.4987,3575.0,3586.45,3543.6415,3585.2,2326095,125840,3569.607052,659.61,664.8599,650.2901,655.29,13969874,320011,657.305699,2522.67,2551.92,2520.47,2550.98,1039844,52276,2541.363505
2021-07-22,145.89,148.195,145.81,146.8,77280533,479699,146.99095,283.86,286.42,283.42,286.14,23359110,256963,285.505593,3586.42,3640.02,3582.27,3638.03,3258876,134060,3624.379076,656.11,662.17,644.6001,649.26,15098196,321863,652.253953,2556.88,2569.66,2549.9769,2568.43,713013,43246,2564.476266
2021-07-23,147.5,148.7177,146.92,148.56,71340694,456134,148.037052,287.8,289.99,286.51,289.67,22721911,276350,288.930769,3640.0,3666.11,3622.04,3656.64,2432714,123826,3651.583455,646.25,648.8,637.3001,643.38,14595605,344204,642.700176,2608.61,2667.9799,2596.01,2660.3,2070907,92328,2640.113049
2021-07-26,148.2,149.83,147.7,148.99,72378287,488606,149.117949,288.85,289.69,286.642,289.05,23149694,259558,288.50597,3673.17,3712.08,3647.25,3699.82,2897688,141804,3693.318238,650.13,668.1999,647.11,657.62,25329116,548082,659.489741,2667.0,2684.74,2646.03,2680.7,1526968,80597,2669.148587
2021-07-27,149.03,149.21,145.55,146.77,104787369,785169,146.832321,289.31,289.575,282.95,286.54,33578987,426620,285.39825,3698.5,3698.5,3586.15,3626.39,4130019,215804,3624.391695,663.38,666.5,627.24,644.78,32808014,739551,642.440096,2685.01,2687.98,2602.08,2638.0,2740485,142640,2656.573613
2021-07-28,144.84,146.97,142.54,144.98,118727362,827611,144.887118,288.95,290.15,283.8303,286.22,33478091,390831,287.211366,3633.78,3658.4204,3601.0,3630.32,2989546,152646,3630.499642,646.62,654.9699,639.4001,646.98,15989893,364135,647.077677,2724.19,2765.94,2705.55,2721.88,4745530,158065,2734.186576
2021-07-29,144.66,146.55,144.58,145.64,56573653,414824,145.80623,286.3,288.618,286.08,286.5,18119559,226696,286.858992,3627.75,3637.95,3580.01,3599.92,5513918,346412,3521.52039,649.36,683.69,648.8,677.35,30381771,636661,673.129523,2723.0,2733.2203,2710.86,2715.55,1581873,84581,2719.893126
2021-07-30,144.49,146.33,144.11,145.86,70293624,464979,145.396798,285.17,286.66,283.91,284.91,20865791,257288,284.956193,3346.81,3368.14,3306.98,3327.59,9959886,624849,3341.875528,672.0,697.53,669.0,687.2,29636544,640594,686.950413,2700.7,2706.09,2685.1,2694.53,1272939,73388,2695.161504
2021-08-02,146.33,146.95,145.25,145.52,62745328,456711,145.856668,286.3,286.775,283.74,284.82,16191855,214851,285.264496,3353.1,3358.92,3317.0,3331.48,3348696,251448,3333.893434,700.0,726.94,698.4,709.67,33597842,817244,716.01172,2702.34,2706.73,2675.8828,2697.09,1077135,65988,2694.551151
2021-08-03,145.75,148.045,145.18,147.36,64536401,460706,146.770321,285.5,287.23,284.0,287.12,17772217,226205,286.096629,3340.72,3391.0,3299.77,3366.24,4143288,245804,3347.213386,719.0,722.65,701.01,709.74,21596607,497878,710.3898,2702.7,2714.64,2666.39,2712.6,1031965,65047,2699.334035
2021-08-04,147.14,147.79,146.28,146.95,56305292,401837,147.047331,285.84,287.5883,284.65,286.51,16151149,203813,286.30631,3379.35,3388.88,3345.56,3354.72,2179790,145204,3360.989235,711.0,724.9,708.93,710.92,16988152,408762,714.339009,2706.99,2712.99,2689.74,2702.51,980401,62672,2702.751224
2021-08-05,146.91,147.84,146.17,147.06,46365090,355868,147.113031,286.96,289.63,286.1,289.52,13882357,184419,288.480966,3356.22,3389.0,3340.92,3375.99,2461786,137883,3373.730986,716.0,720.9499,711.41,714.63,12916096,324792,715.905145,2713.61,2727.0,2696.92,2725.03,891714,52869,2718.167159
2021-08-06,146.27,147.11,145.63,146.14,54097528,373890,146.214215,288.2,289.5,287.6238,289.46,16577324,175368,288.802922,3375.0,3375.0,3329.0373,3344.94,2667008,156530,3344.925047,711.9,716.33,697.63,699.1,15626310,410726,703.712032,2720.84,2729.45,2704.2,2714.77,1023580,58994,2715.694049
2021-08-09,146.27,146.7,145.52,146.09,48857702,351878,146.111166,289.84,291.55,287.81,288.33,16090184,188803,288.693598,3343.61,3354.88,3328.52,3341.87,2146043,121956,3340.744513,710.19,719.03,705.13,713.76,14707359,339788,714.01805,2718.85,2743.68,2706.785,2738.26,886362,57238,2729.138286
2021-08-10,146.52,147.71,145.3,145.6,68980001,430863,146.126086,288.8,289.25,285.2,286.44,18596329,211441,286.899385,3345.01,3358.0,3315.0,3320.68,2410339,140678,3328.248567,713.23,716.59,701.88,709.99,13426351,320977,709.101867,2746.84,2755.4461,2727.29,2736.14,968748,56890,2739.371855
2021-08-11,146.01,146.72,145.53,145.86,48481757,364781,146.022453,287.16,288.66,285.86,286.95,13918457,189228,286.94493,3330.75,3337.7,3277.79,3292.11,2947775,194036,3298.255134,712.71,715.18,704.21,707.82,9792668,256201,708.533767,2743.63,2753.645,2725.43,2725.58,764768,56825,2733.384794
2021-08-12,146.21,149.05,145.84,148.89,73757305,514473,148.010325,286.5,289.97,286.34,289.81,14537158,174148,289.063871,3291.5,3314.51,3269.67,3303.5,2323609,137427,3296.06187,705.66,722.8,699.4,722.25,17699000,398893,714.337533,2722.18,2746.0,2708.51,2743.88,825398,51668,2733.574917
2021-08-13,149.0,149.4444,148.27,149.1,59352311,407701,148.919361,289.44,292.9,289.3,292.85,18233145,192165,291.363402,3305.67,3306.065,3283.0,3293.97,2085925,122129,3291.216336,723.86,729.9,714.34,717.17,16727853,360872,720.254838,2745.0,2757.13,2740.66,2754.55,796359,47748,2751.584971
2021-08-16,148.6,151.19,146.47,151.12,103451633,703898,149.399565,293.0,294.82,290.02,294.6,22483593,255267,293.000356,3283.0,3300.0,3211.13,3298.99,3325349,207542,3258.968562,706.0,709.5,676.4,686.17,23087999,624688,687.409672,2749.71,2767.25,2705.975,2766.19,1118257,76384,2742.160888
2021-08-17,150.21,151.68,149.09,150.19,92080658,623050,150.247388,292.45,293.43,291.08,293.08,20005305,261905,292.6052,3277.5,3280.49,3225.68,3241.96,3384579,187151,3248.170654,672.59,674.58,648.84,665.71,23708898,619728,661.522171,2755.0,2765.31,2721.64,2733.23,1082904,68363,2739.041049
2021-08-18,149.82,150.72,146.15,146.36,86135096,645871,148.300768,292.04,294.82,290.27,290.73,21787646,250500,292.619346,3241.99,3254.0975,3200.0,3201.22,3023075,173098,3222.832631,670.17,695.77,669.35,688.99,20330218,485034,687.231481,2730.0,2742.085,2706.43,2708.98,960447,57338,2724.071189
2021-08-19,145.0,148.0,144.5,146.7,86764233,637536,146.440968,288.72,297.47,288.64,296.77,29742909,354782,294.741087,3197.89,3233.0,3182.4637,3187.75,3773827,190757,3204.955732,678.21,686.55,667.59,673.47,14295797,343979,676.695089,2690.0,2727.05,2685.0,2713.6,1084125,71315,2711.158599
2021-08-20,147.53,148.5,146.78,148.19,60493423,412616,147.816451,299.8,305.84,298.06,304.36,41004658,423450,303.602438,3199.11,3207.81,3175.76,3199.95,3353321,191831,3190.604238,682.85,692.1299,673.7,680.26,14944925,335152,680.062514,2720.0,2751.08,2705.0,2748.59,1555490,69064,2737.600532
2021-08-23,148.2,150.19,147.89,149.71,60040432,428029,149.48854,303.32,305.4,301.85,304.65,22888060,272839,304.280651,3211.9,3280.9,3210.005,3265.87,3269513,161814,3257.65027,685.0,712.1299,680.7505,706.3,20257206,461064,703.086492,2759.39,2817.49,2752.15,2800.83,1421710,77940,2796.042823
2021-08-24,149.5,150.86,149.15,149.62,48597949,369948,149.903488,305.06,305.65,302.0035,302.62,18171043,239227,303.090308,3280.0,3315.4942,3274.58,3305.78,2563649,146835,3299.813158,710.66,715.22,702.64,708.49,13082432,309462,708.22444,2812.23,2841.6,2806.77,2825.23,962977,66489,2827.413011
2021-08-25,149.71,150.32,147.8,148.36,58967818,460644,148.59698,304.25,304.59,300.42,302.01,20496280,226966,301.948381,3309.87,3321.0,3286.15,3299.18,1678968,116032,3298.715197,706.73,716.97,704.0,711.2,12643343,292629,711.752407,2832.5,2843.7897,2827.52,2841.58,791417,53649,2837.290288
2021-08-26,148.35,149.12,147.51,147.54,48444550,380576,148.11514,301.0,302.429,298.96,299.09,17610329,242630,300.296939,3299.0,3332.0,3296.0,3316.0,2095043,118262,3316.01222,708.4,715.4,697.6201,701.16,13199113,320793,705.546294,2835.0,2848.35,2827.14,2828.81,1025455,59831,2836.547227
2021-08-27,147.31,148.75,146.83,148.6,55642640,403951,148.123267,299.0,300.87,296.83,299.72,22529764,241770,299.241962,3333.23,3352.32,3313.75,3349.63,2393292,128690,3337.091286,705.41,715.0,702.1001,711.92,13820033,318079,710.593659,2833.05,2890.25,2829.94,2880.08,1434668,81861,2872.282007
2021-08-30,148.98,153.49,148.61,153.12,91217890,659441,152.141616,301.07,304.22,301.06,303.59,16464042,208947,303.257056,3355.22,3445.0,3355.22,3421.57,3199507,191439,3417.014792,714.51,731.0,712.73,730.91,18621884,468531,725.158195,2887.98,2919.41,2883.26,2891.81,1225876,79784,2899.016877
