date,BTC,ETH,LTC,XRP,ADA,AAPL,MSFT,AMZN,TSLA,GOOGL
00:00.0,48181.87627,3305.107041,166.0329844,1.041123216,2.246769259,,,,,
00:00.0,47777.76202,3393.924249,169.6583073,1.040094969,2.247219021,,,,,
00:00.0,48282.97114,3426.387081,170.9652704,1.055830711,2.258838581,139.14,283.11,3189.78,781.53,2673.19
00:00.0,49260.23232,3390.310408,167.5454926,1.043707236,2.195095205,141.11,288.76,3221,780.59,2720.46
00:00.0,51668.99422,3520.342257,174.1181093,1.085381038,2.23784894,142,293.11,3262.01,782.75,2751.3
00:00.0,55415.00574,3592.17613,179.1999336,1.078360929,2.213307092,143.29,294.85,3302.43,793.61,2784.5
00:00.0,53894.59599,3594.918358,179.0563327,1.068941108,2.279964071,142.9,294.85,3288.62,785.49,2795.71
00:00.0,54010.93747,3558.549577,175.9690713,1.061465003,2.230677966,,,,,
00:00.0,55125.46034,3588.080922,179.9836161,1.164184622,2.269473619,,,,,
00:00.0,54711.8696,3431.019307,175.4349104,1.136066841,2.196016204,142.81,294.23,3246.3,791.94,2778.28
00:00.0,57572.51086,3537.840087,179.3106418,1.133037188,2.174115452,141.51,292.88,3247.33,805.72,2728.98
00:00.0,56335.03546,3498.105292,172.3871226,1.101467645,2.117958282,140.91,296.31,3284.28,811.08,2751.64
00:00.0,57487.98588,3605.650334,177.8153853,1.128457292,2.189330535,143.76,302.75,3299.86,818.32,2823.02
00:00.0,57452.43179,3794.516888,180.3600435,1.132329667,2.174487311,144.84,304.21,3409.02,843.03,2827.36
00:00.0,61809.02394,3885.641765,189.3351503,1.145759548,2.225647589,,,,,
00:00.0,61165.63564,3854.498461,187.1511259,1.138595739,2.187229098,,,,,
00:00.0,61583.77444,3854.223687,183.5998678,1.092515563,2.157822754,146.55,307.29,3446.74,870.11,2855.56
00:00.0,62017.97273,3752.618727,185.5330368,1.081235849,2.128425798,148.76,308.23,3444.15,864.27,2864.74
00:00.0,64517.64856,3884.587295,188.9625316,1.094387101,2.115808715,149.26,307.41,3415.06,865.8,2835.38
00:00.0,66237.51755,4170.107933,207.6693203,1.143547003,2.193571637,149.48,310.76,3435.01,894,2837.72
00:00.0,62541.08693,4074.860158,197.2991322,1.092961474,2.145293672,148.69,309.16,3335.55,909.68,2751.33
00:00.0,61029.27093,3990.711976,191.7034191,1.093490581,2.165516544,,,,,
00:00.0,61572.14043,4179.442298,196.0323127,1.095154987,2.174154973,,,,,
00:00.0,61173.16639,4094.938993,191.1210795,1.084913642,2.128551527,148.64,308.13,3320.37,1024.86,2748.94
00:00.0,63228.21383,4230.208372,196.071683,1.095828364,2.152108189,149.32,310.11,3376.07,1018.43,2786.17
00:00.0,60604.18889,4152.570289,198.4060095,1.105727143,2.138822844,148.85,323.17,3392.49,1037.86,2924.35
00:00.0,58641.00147,3944.090862,180.2419359,0.996836753,1.923902863,152.57,324.35,3446.57,1077.04,2916.98
00:00.0,60767.55585,4288.097219,190.1684298,1.058780198,1.99467872,149.8,331.62,3372.43,1114,2960.92
00:00.0,62283.19806,4422.940536,196.704274,1.083410387,2.015991714,,,,,
00:00.0,61837.257,4324.609926,190.1946833,1.075899245,1.951356297,,,,,
00:00.0,61471.86846,4292.040472,191.9871139,1.114388294,1.966759459,148.96,329.37,3318.11,1208.59,2869.94
00:00.0,61121.8312,4330.553152,198.1514986,1.093453352,1.952331476,150.02,333.13,3312.75,1172,2908.65
00:00.0,63247.20896,4596.593091,201.1331342,1.136658728,1.970655655,151.49,334,3384,1213.86,2931.96
00:00.0,63130.94235,4607.699273,207.324165,1.208882395,2.067568239,150.96,336.44,3477,1229.91,2965.35
00:00.0,61601.74357,4550.014435,203.2519626,1.200913827,1.991873412,151.28,336.06,3518.99,1222.09,2977.04
00:00.0,61247.38494,4494.802761,200.1445986,1.162296429,1.986468692,,,,,
00:00.0,61661.35866,4527.104154,198.1533457,1.151997372,2.009672766,,,,,
00:00.0,63153.23019,4626.629288,202.0515266,1.219290186,2.02718801,150.44,336.99,3488.98,1162.94,2980.62
00:00.0,67617.01554,4815.004634,228.6952709,1.287089052,2.127607754,150.81,335.95,3576.23,1023.5,2978.37
00:00.0,67145.37494,4742.080911,264.4594372,1.261712296,2.278046982,147.92,330.8,3482.05,1067.95,2917.87
00:00.0,65061.05441,4641.528765,260.8647247,1.188313289,2.097095114,147.87,332.43,3472.5,1063.51,2915.33
00:00.0,65005.64516,4732.92445,263.0584565,1.217628736,2.085168683,149.99,336.72,3525.15,1033.42,2973.56
00:00.0,64432.04795,4685.106356,252.7566711,1.194213081,2.056788145,,,,,
00:00.0,64660.33535,4666.498498,258.5694594,1.193692158,2.058330902,,,,,
00:00.0,65648.97779,4652.947394,279.4424641,1.192934885,2.051312616,150,336.07,3545.68,1013.39,2969.04
00:00.0,63933.83544,4583.211419,264.4873446,1.175560025,2.025232184,151,339.51,3540.7,1054.73,2957.52
00:00.0,60448.56251,4243.352907,232.0891862,1.096649365,1.884536196,153.49,339.12,3549,1089.01,2960.94
00:00.0,60603.65587,4302.804959,229.5831147,1.100459625,1.881436035,157.87,341.27,3696.06,1096.38,2996.77
00:00.0,56987.32234,3993.846595,203.4470185,1.03753671,1.786410645,160.55,343.11,3676.57,1137.06,2978.53
00:00.0,58459.25552,4317.603196,219.2782534,1.091305476,1.872404616,,,,,
00:00.0,60082.91167,4436.192767,226.3436322,1.10030329,1.928060772,,,,,
00:00.0,59139.77928,4319.361567,224.2723864,1.069316318,1.854390892,161.02,339.83,3572.57,1156.87,2926.04
00:00.0,56386.85685,4101.062876,209.6426405,1.036772512,1.777556666,161.41,337.68,3580.04,1109.03,2915.64
00:00.0,57748.79317,4355.420958,217.1314704,1.066644624,1.751278598,161.94,337.91,3580.41,1116,2922.4
00:00.0,57198.18385,4269.43722,212.1377095,1.032434412,1.668831035,,,,,
00:00.0,58897.84698,4515.8433,222.838063,1.042504501,1.679057778,156.81,329.68,3504.56,1081.92,2843.66
00:00.0,53827.79287,4048.312844,195.338146,0.939510533,1.536987571,,,,,
00:00.0,54533.40388,4084.088486,193.8517061,0.941035586,1.539550349,,,,,
00:00.0,57237.66114,4290.091863,198.8888261,0.966781478,1.592574721,160.24,336.63,3561.57,1136.99,2910.61
00:00.0,57848.77354,4444.52828,206.6691174,0.991379234,1.60340691,165.3,330.59,3507.07,1144.76,2837.95
00:00.0,57011.28047,4637.121617,207.939303,0.9976494,1.554012307,164.77,330.08,3443.72,1095,2821.03
00:00.0,57169.37199,4589.610618,208.4708621,0.990309975,1.547659132,163.76,329.49,3437.36,1084.6,2859.32
00:00.0,56508.26805,4519.441028,203.6259318,0.97922984,1.714180025,161.84,323.01,3389.79,1014.97,2840.03
00:00.0,53785.96717,4240.155517,189.7376929,0.921708337,1.562574479,,,,,
00:00.0,49161.99071,4101.656792,162.5631263,0.843287411,1.419123936,,,,,
00:00.0,49268.46989,4198.572875,156.2024372,0.802101642,1.375919438,165.32,326.19,3427.37,1009.01,2863.1
00:00.0,50461.57684,4347.615631,162.4364291,0.824178609,1.41765565,171.18,334.92,3523.29,1051.75,2945.39
00:00.0,50647.66341,4310.566646,162.002617,0.817000653,1.384310613,175.08,334.97,3523.16,1068.96,2963.73
00:00.0,50530.45806,4431.540647,164.7222612,0.860495074,1.393606348,174.56,333.1,3483.42,1003.8,2952.77
00:00.0,47885.87199,4153.333311,152.4863669,0.866818343,1.298939718,179.45,342.54,3444.24,1017.03,2960.03
00:00.0,47303.56415,3918.200743,149.0751065,0.798799264,1.214865609,,,,,
00:00.0,49242.30232,4079.814931,157.9875917,0.837044557,1.347185798,,,,,
00:00.0,50051.07835,4135.84151,158.9786386,0.839876396,1.348402092,175.74,339.4,3391.35,966.41,2916.53
00:00.0,46696.3047,3782.895262,144.6363713,0.781598322,1.224178896,174.33,328.34,3381.83,958.51,2878.14
00:00.0,48410.56466,3858.164468,150.5752756,0.811303148,1.266303413,179.3,334.65,3466.3,975.99,2928.82
00:00.0,48936.86258,4015.722543,153.2351479,0.829167258,1.312227189,172.26,324.9,3377.42,926.92,2888.9
00:00.0,47694.5305,3971.559766,149.2255776,0.809774029,1.245161667,171.14,323.8,3400.35,932.57,2834.5
00:00.0,46328.69637,3886.747362,144.0864024,0.801570604,1.222342102,,,,,
00:00.0,46970.05705,3966.425352,148.9701173,0.829830171,1.243826206,,,,,
00:00.0,46807.04862,3928.841724,153.4452904,0.836081089,1.246150501,169.75,319.91,3341.58,899.94,2832.14
00:00.0,47117.0082,3950.482392,153.1755348,0.887032127,1.246672083,172.99,327.29,3408.34,938.53,2869.45
00:00.0,49145.21726,4036.549718,155.3406496,0.950544406,1.282908952,175.64,333.2,3420.74,1008.87,2928.3
00:00.0,48755.89564,3992.594577,155.6247237,0.958127048,1.332329373,176.28,334.69,3421.37,1067,2938.33
00:00.0,50900.61495,4113.529932,163.6849338,0.996180616,1.478337104,,,,,
00:00.0,50888.72104,4055.117367,161.5830984,0.91380289,1.397481594,,,,,
00:00.0,50663.4871,4110.571871,158.79314,0.927857139,1.458664024,,,,,
00:00.0,50852.86026,4075.031619,156.371195,0.921873933,1.457776953,180.33,342.45,3393.39,1093.94,2958.13
00:00.0,50774.06781,4045.05135,156.0561108,0.928151647,1.521303645,179.29,341.25,3413.22,1088.47,2933.74
00:00.0,47725.14805,3807.360367,146.3367441,0.857961197,1.411580595,179.38,341.95,3384.02,1086.19,2933.1
00:00.0,46506.99465,3644.405517,145.5056684,0.819779443,1.337741415,178.2,339.32,3372.89,1070.34,2924.01
00:00.0,47191.86839,3714.945456,148.0352164,0.840466201,1.358049574,177.57,336.32,3334.34,1056.78,2897.04
00:00.0,46319.65109,3686.402542,146.6046615,0.831397718,1.31071985,,,,,
00:00.0,47816.07768,3780.315874,151.0856582,0.8509995,1.378405199,,,,,
00:00.0,47387.21217,3835.395991,151.5069973,0.859858305,1.379503256,182.01,334.75,3408.09,1199.78,2899.83
00:00.0,46531.14086,3769.40494,148.6807744,0.834473397,1.32394813,179.7,329.01,3350.44,1149.59,2887.99
00:00.0,45938.02427,3794.90813,146.7233736,0.825144434,1.311842695,174.835,316.38,3288,1088.12,2755.145
00:00.0,43647.14751,3556.906227,135.9349491,0.776786589,1.239527837,172,313.88,3265.08,1064.7,2754.95
00:00.0,43216.45868,3416.826009,136.510162,0.783122434,1.279608996,172.17,314.04,3251.08,1026.96,2740.34
00:00.0,41527.19704,3201.794574,131.4257812,0.764415145,1.214489366,,,,,
00:00.0,41756.66232,3101.040902,129.7298447,0.748965965,1.188626332,,,,,
00:00.0,41862.36099,3156.967262,131.1871423,0.755772517,1.174979737,172.19,314.27,3229.72,1058.12,2773.39
00:00.0,41869.85906,3086.729002,126.8250205,0.741037695,1.130722478,175.08,314.98,3307.24,1064.4,2794.72
00:00.0,42777.21102,3246.413723,131.6284848,0.772729303,1.18667167,175.53,318.27,3304.14,1106.22,2828.61
00:00.0,43981.87733,3378.035895,141.7551857,0.802594097,1.306043546,172.19,304.8,3224.28,1031.56,2771.74
00:00.0,42608.41001,3256.758866,136.6981655,0.771566612,1.236729002,173.07,310.2,3242.76,1049.61,2789.61
00:00.0,43120.85451,3311.986061,144.7273764,0.774044435,1.291350931,,,,,
00:00.0,43226.65027,3331.246655,147.9603293,0.782682763,1.296190458,,,,,
00:00.0,43119.79214,3356.295444,146.6121776,0.779472231,1.409305142,,,,,
00:00.0,42298.34112,3216.592981,151.7615247,0.764833623,1.589288927,169.8,302.65,3178.35,1030.51,2719.96
00:00.0,42395.45879,3166.453912,141.6113992,0.752606399,1.470832411,166.23,303.33,3125.98,995.65,2702.33
00:00.0,41749.55143,3097.021466,136.9619063,0.739881066,1.342776193,164.51,301.6,3033.35,996.27,2666.15
00:00.0,40707.68241,3015.588778,130.4241417,0.720201689,1.26057431,162.41,296.03,2852.86,943.9,2607.03
00:00.0,36508.79979,2564.343342,113.4893158,0.637864456,1.122040195,,,,,
00:00.0,35180.43546,2407.377852,108.6132237,0.599404639,1.071909388,,,,,
00:00.0,36306.40944,2537.836728,111.9325858,0.629395348,1.121127125,161.62,296.37,2890.88,930,2616.08
00:00.0,36774.00714,2447.831512,109.9825071,0.615295598,1.069908154,159.78,288.49,2799.72,918.4,2538.7
00:00.0,36988.92851,2465.21923,108.2000592,0.620497233,1.045692057,159.69,296.71,2777.45,937.41,2584.66
00:00.0,36870.44017,2470.430412,107.0218487,0.623179788,1.078198211,159.22,299.84,2792.75,829.1,2580.1
00:00.0,37276.83956,2411.863855,107.210425,0.610206256,1.04787477,170.33,308.26,2879.56,846.35,2667.02
00:00.0,37852.57903,2551.111074,109.5624134,0.613525604,1.052969059,,,,,
00:00.0,38232.17873,2603.603872,110.9787012,0.6182697,1.063430567,,,,,
00:00.0,37983.1515,2610.182406,108.8508783,0.604366897,1.039120436,174.78,310.98,2991.47,936.72,2706.07
00:00.0,38555.53446,2689.220867,109.6849569,0.620587785,1.054751015,174.61,308.76,3023.87,931.25,2752.88
00:00.0,38835.69494,2797.434855,115.5669971,0.630223074,1.090328688,175.84,313.46,3012.25,905.66,2960
00:00.0,37000.9825,2690.319739,108.4607663,0.603217429,1.031453422,172.9,301.25,2776.91,891.14,2861.8
00:00.0,37101.35159,2667.256728,110.2175349,0.609654503,1.056423777,172.39,305.94,3152.79,923.32,2865.86
00:00.0,41673.83955,2993.09944,121.499159,0.65729984,1.13384831,,,,,
00:00.0,41493.69005,3018.673398,122.2891115,0.668684343,1.129779087,,,,,
00:00.0,42475.54322,3062.805808,127.6043902,0.685233515,1.147237801,171.66,300.95,3158.71,907.34,2784.02
00:00.0,43910.92999,3149.953286,137.3633503,0.830039458,1.200149434,174.83,304.56,3228.27,922,2787.98
00:00.0,44184.44751,3127.438107,134.1327508,0.88080032,1.181509224,176.28,311.21,3223.79,932,2831.84
00:00.0,44383.88806,3240.921044,140.5547766,0.878942544,1.197539247,172.12,302.38,3180.07,904.55,2772.4
00:00.0,43628.13953,3081.911502,135.427019,0.834510514,1.154357096,168.64,295.04,3065.87,860,2685.65
00:00.0,42445.38877,2930.563169,126.1021839,0.761696502,1.081594641,,,,,
00:00.0,42254.73812,2918.085367,126.6911994,0.824530498,1.057059489,,,,,
00:00.0,42247.83595,2889.235678,126.2853941,0.811931577,1.046837001,168.88,295,3103.34,875.76,2710.52
00:00.0,42634.57378,2935.6455,124.8331548,0.803348375,1.052285473,172.79,300.47,3130.21,922.43,2732.17
00:00.0,44574.32057,3179.300207,131.6880081,0.85247911,1.108328559,172.55,299.5,3162.01,923.39,2754.76
00:00.0,44063.28198,3128.640781,128.3774907,0.839180751,1.085419048,168.88,290.73,3093.05,876.35,2650.78
00:00.0,40562.98695,2881.613122,116.2120026,0.768509451,1.021084299,167.3,287.93,3052.03,856.98,2608.06
00:00.0,40073.49536,2792.303848,115.0865899,0.787790641,0.998591471,,,,,
00:00.0,40192.75912,2768.971652,115.8511825,0.825109534,0.99914188,,,,,
00:00.0,38514.00854,2632.491399,110.8282832,0.778277065,0.934134075,,,,,
00:00.0,37059.9794,2574.513384,103.5897784,0.705539342,0.860280043,164.32,287.72,3003.95,821.53,2596.27
00:00.0,38337.20386,2644.153656,107.5670389,0.725937627,0.891381195,160.07,280.27,2896.54,764.04,2551.76
00:00.0,37372.29268,2594.700959,105.9688478,0.701695728,0.870560963,162.74,294.59,3027.16,800.77,2653.82
00:00.0,38363.34549,2599.93357,104.2418976,0.697687107,0.853844979,164.85,297.31,3075.77,809.87,2689.19
00:00.0,39316.16208,2771.89051,109.5185719,0.771247778,0.897418562,,,,,
00:00.0,39090.20215,2785.338957,108.1380212,0.751770784,0.887727842,,,,,
00:00.0,37803.59016,2629.483121,103.1121176,0.721098576,0.860694896,165.12,298.79,3071.26,870.43,2701.14
00:00.0,43225.40468,2919.294962,113.474254,0.7828559,0.96032814,163.2,294.95,3022.84,864.37,2681.23
00:00.0,44459.59163,2977.27604,112.6837679,0.787274428,0.963676176,166.56,300.19,3041.05,879.89,2691.43
00:00.0,43980.70738,2953.315776,110.3622381,0.768213561,0.939003721,166.23,295.92,2957.97,839.29,2677.99
00:00.0,42491.97839,2836.906337,111.3917414,0.753164758,0.904602002,163.17,289.86,2912.82,838.29,2638.13
00:00.0,39200.29974,2619.356138,101.141079,0.71318816,0.843800518,,,,,
00:00.0,39463.14681,2668.705979,105.0399437,0.755869807,0.867034735,,,,,
00:00.0,38442.99175,2558.359874,101.315268,0.726824182,0.825259359,159.3,278.91,2749.06,804.58,2527.57
00:00.0,38076.49382,2498.658865,98.69385859,0.724152083,0.797523073,157.44,275.85,2720.29,824.4,2542.09
00:00.0,38732.93701,2576.627154,100.4470168,0.720653155,0.801914123,162.95,288.5,2785.58,858.97,2668.4
00:00.0,41986.03445,2731.037685,106.6503388,0.768086672,0.849532518,158.52,285.59,2936.35,838.3,2648.59
00:00.0,39468.35477,2611.464723,102.6219963,0.737800031,0.807752384,154.73,280.07,2910.49,795.35,2597.41
00:00.0,38775.17559,2562.832354,104.8762012,0.802186613,0.790632599,,,,,
00:00.0,38903.69355,2579.458136,105.7131372,0.786223482,0.791491912,,,,,
00:00.0,37852.52514,2518.492845,101.8853822,0.76193735,0.792262534,150.62,276.44,2837.06,766.03,2519.02
00:00.0,39669.42381,2591.542041,105.6180595,0.775148598,0.803811432,155.09,287.15,2947.33,801.89,2583.96
00:00.0,39331.84654,2620.363852,106.9945308,0.766483766,0.800408114,159.59,294.39,3062.08,840.23,2665.61
00:00.0,41165.63506,2771.759457,111.374996,0.794380151,0.838234132,160.62,295.22,3144.78,871.6,2676.78
00:00.0,41001.70958,2817.401075,110.2940288,0.793821885,0.837682847,163.98,300.43,3225.01,905.39,2722.51
00:00.0,41837.41314,2945.74591,112.1738036,0.798457385,0.854059315,,,,,
00:00.0,42201.93992,2947.226158,115.8303824,0.818980708,0.901140942,,,,,
00:00.0,41283.259,2860.641961,114.7736774,0.806489438,0.877226841,165.38,299.16,3229.83,921.16,2722.03
00:00.0,41061.81589,2896.586932,116.0968916,0.837980966,0.915720852,168.82,304.06,3297.78,993.98,2797.36
00:00.0,42401.8956,2969.784984,122.8543694,0.837224397,0.975749219,170.21,299.49,3268.16,999.11,2765.51
00:00.0,42802.15471,3028.835258,122.3063348,0.837650562,1.104331532,174.07,304.1,3272.99,1013.92,2831.44
00:00.0,43936.09623,3106.657024,126.9409301,0.842111402,1.128119714,174.72,303.68,3295.47,1010.64,2833.46
00:00.0,44331.77796,3106.072054,124.0439318,0.824421391,1.097677029,,,,,
00:00.0,44510.84422,3140.875711,124.6931129,0.831001507,1.150391164,,,,,
00:00.0,46715.11762,3285.173097,129.1282781,0.85392365,1.179162614,175.6,310.7,3379.81,1091.84,2829.11
00:00.0,46994.87912,3328.934125,127.9092943,0.864054895,1.16829454,178.96,315.41,3386.3,1099.57,2850.11
00:00.0,47459.26124,3401.184431,130.0314866,0.857042232,1.190232688,177.77,313.86,3326.02,1093.99,2838.77
00:00.0,47063.36585,3383.788762,131.0344178,0.860484729,1.190170973,174.61,308.31,3259.95,1077.6,2781.35
00:00.0,45528.40715,3283.302843,123.6218232,0.815211784,1.143229404,174.31,309.42,3271.2,1084.59,2803.01
00:00.0,46270.20071,3451.196091,124.8617942,0.827125746,1.164816297,,,,,
00:00.0,45842.14476,3440.336238,124.8907635,0.824267152,1.159106233,,,,,
00:00.0,46434.56298,3521.584725,129.0060143,0.842596532,1.1842487,178.44,314.97,3366.93,1145.45,2859.43
00:00.0,46622.63571,3520.967118,124.8180749,0.828127634,1.212733619,175.06,310.88,3281.1,1091.26,2811.82
00:00.0,45635.45438,3422.969884,123.2376915,0.818752457,1.170750531,171.59,299.5,3175.12,1045.76,2730.96
00:00.0,43198.77527,3171.371104,112.3400633,0.762165917,1.054391879,172.14,301.37,3155.69,1057.26,2717.77
00:00.0,43515.15032,3232.834989,114.2564683,0.78830018,1.09306342,170.09,296.97,3089.21,1025.49,2665.75
00:00.0,42315.70972,3192.025091,110.7599069,0.754959847,1.028090155,,,,,
00:00.0,42796.39748,3265.938068,112.8685965,0.763626724,1.046064334,,,,,
00:00.0,42274.90737,3219.159553,111.0007174,0.75627843,1.03340723,165.75,285.26,3022.44,975.93,2576.47
00:00.0,39603.96516,2992.702106,102.5605026,0.695584399,0.92254299,167.66,282.06,3015.75,986.95,2554.29
00:00.0,40205.67794,3038.209422,104.9504442,0.71712063,0.957210778,170.4,287.62,3110.82,1022.37,2597.88
00:00.0,41205.16872,3121.399823,110.5393083,0.725525856,0.976213631,165.29,279.83,3034.13,985,2534.6
00:00.0,39959.45707,3023.417212,107.4815695,0.727566688,0.933346487,,,,,
00:00.0,40586.59731,3045.428075,111.1289504,0.787733594,0.956217235,,,,,
00:00.0,40450.37931,3066.358014,114.4965014,0.782999922,0.954054575,,,,,
00:00.0,39739.11926,2995.719421,108.7182547,0.753739404,0.917293123,165.07,280.52,3055.7,1004.29,2553.53
00:00.0,40833.53797,3061.890571,111.3028771,0.7689779,0.937322646,167.4,285.3,3162.31,1028.15,2600.18
00:00.0,41498.12245,3104.688448,113.7998886,0.775448466,0.952903656,167.23,286.36,3079.96,977.2,2560.8
00:00.0,41397.22048,3079.676478,111.9276636,0.752176494,0.937282552,166.42,280.81,2965.92,1008.78,2496.29
00:00.0,40528.54149,2987.488876,106.8909064,0.73321177,0.910711684,161.79,274.03,2887,1005.05,2392.71
00:00.0,39756.84899,2967.085285,105.4744713,0.720239677,0.907674243,,,,,
00:00.0,39561.78019,2940.687978,105.3401306,0.707358818,0.889557778,,,,,
00:00.0,39469.04986,2922.901865,104.5830843,0.698797837,0.886249891,162.88,280.72,2921.48,998.02,2461.48
00:00.0,40488.87792,3008.336347,104.6682242,0.695632929,0.899077526,156.8,270.22,2787.82,876.42,2373
00:00.0,38134.21545,2806.748836,98.47205958,0.642326343,0.827660958,156.57,283.22,2763.34,881.51,2285.89
00:00.0,39237.94932,2889.592223,100.5148837,0.652834867,0.840859136,163.64,289.63,2891.93,877.51,2370.45
00:00.0,39741.76665,2932.455084,103.105912,0.644126845,0.842936602,157.65,277.52,2485.63,870.76,2282.19
00:00.0,38650.55014,2817.489882,100.3694279,0.612456232,0.806221762,,,,,
00:00.0,37820.61177,2738.174136,96.06650988,0.587810639,0.758064281,,,,,
00:00.0,38537.65477,2832.513107,99.56235862,0.609216661,0.790253017,157.96,284.47,2490,902.94,2331.66
00:00.0,38561.5654,2861.372376,100.738159,0.614486495,0.78305076,159.48,281.78,2485.07,909.25,2346.68
00:00.0,37758.49611,2786.047248,99.43926446,0.605470265,0.772802566,166.02,289.98,2518.57,952.62,2445.22
00:00.0,39699.02404,2942.052313,106.2971769,0.647959419,0.895928043,156.77,277.35,2328.14,873.28,2330.11
